#    L    TT             EE             TE             PP             TP          
   144    0.20225E+00    0.81045E-04    0.45625E-03    0.18927E+07    0.13431E+04
   145    0.13372E+00    0.11218E-03    0.90586E-03    0.18791E+07    0.13243E+04
   146    0.28318E+00    0.17933E-04    0.91965E-03    0.18657E+07    0.13059E+04
   147    0.21475E+00    0.20080E-04    0.15210E-02    0.18525E+07    0.12878E+04
   148    0.16109E+00   -0.31007E-04    0.76213E-03    0.18394E+07    0.12700E+04
   149    0.20627E+00   -0.62107E-04   -0.33364E-03    0.18265E+07    0.12526E+04
   150    0.13726E+00    0.18752E-15    0.11872E-08    0.18137E+07    0.12356E+04
   151    0.11212E+00    0.77267E-04   -0.16144E-02    0.18011E+07    0.12188E+04
   152   -0.95143E-02    0.80850E-04   -0.38724E-02    0.17887E+07    0.12024E+04
   153   -0.71178E-01    0.14206E-03   -0.46709E-02    0.17764E+07    0.11862E+04
   154   -0.13926E+00    0.24362E-03   -0.63636E-02    0.17642E+07    0.11704E+04
   155   -0.20586E+00    0.36829E-03   -0.83328E-02    0.17522E+07    0.11548E+04
   156   -0.41166E+00    0.49880E-03   -0.10704E-01    0.17403E+07    0.11395E+04
   157   -0.45162E+00    0.61790E-03   -0.12116E-01    0.17286E+07    0.11245E+04
   158   -0.54071E+00    0.78259E-03   -0.13437E-01    0.17170E+07    0.11098E+04
   159   -0.67102E+00    0.82706E-03   -0.14794E-01    0.17055E+07    0.10954E+04
   160   -0.76038E+00    0.88262E-03   -0.14824E-01    0.16942E+07    0.10812E+04
   161   -0.80089E+00    0.10063E-02   -0.15139E-01    0.16830E+07    0.10672E+04
   162   -0.85895E+00    0.10322E-02   -0.15864E-01    0.16719E+07    0.10536E+04
   163   -0.77808E+00    0.10175E-02   -0.15639E-01    0.16609E+07    0.10401E+04
   164   -0.84753E+00    0.10190E-02   -0.16075E-01    0.16501E+07    0.10269E+04
   165   -0.76228E+00    0.94538E-03   -0.15068E-01    0.16394E+07    0.10140E+04
   166   -0.66298E+00    0.92781E-03   -0.14230E-01    0.16287E+07    0.10012E+04
   167   -0.46747E+00    0.72622E-03   -0.14427E-01    0.16182E+07    0.98872E+03
   168   -0.39070E+00    0.69477E-03   -0.13558E-01    0.16079E+07    0.97642E+03
   169   -0.27621E+00    0.51905E-03   -0.11747E-01    0.15976E+07    0.96434E+03
   170   -0.11610E+00    0.40467E-03   -0.10605E-01    0.15874E+07    0.95247E+03
   171   -0.51039E-01    0.33435E-03   -0.80286E-02    0.15774E+07    0.94079E+03
   172    0.11410E-02    0.21656E-03   -0.56291E-02    0.15674E+07    0.92931E+03
   173   -0.25944E-01    0.34034E-04   -0.35315E-02    0.15575E+07    0.91802E+03
   174    0.24168E-01    0.66645E-04   -0.18610E-02    0.15478E+07    0.90691E+03
   175    0.85088E-01    0.00000E+00   -0.46906E-10    0.15381E+07    0.89598E+03
   176    0.16267E-01    0.36738E-04    0.19737E-02    0.15285E+07    0.88522E+03
   177   -0.25215E-01    0.70562E-04    0.26861E-02    0.15190E+07    0.87462E+03
   178   -0.10501E+00    0.28936E-03    0.37823E-02    0.15096E+07    0.86420E+03
   179   -0.21448E+00    0.36102E-03    0.54213E-02    0.15003E+07    0.85394E+03
   180   -0.19642E+00    0.47345E-03    0.62767E-02    0.14910E+07    0.84383E+03
   181   -0.26505E+00    0.59167E-03    0.65077E-02    0.14819E+07    0.83389E+03
   182   -0.33746E+00    0.75500E-03    0.77592E-02    0.14728E+07    0.82410E+03
   183   -0.47928E+00    0.85420E-03    0.87047E-02    0.14638E+07    0.81445E+03
   184   -0.53332E+00    0.92858E-03    0.10246E-01    0.14549E+07    0.80496E+03
   185   -0.56523E+00    0.10917E-02    0.10315E-01    0.14461E+07    0.79561E+03
   186   -0.93778E+00    0.11676E-02    0.12040E-01    0.14374E+07    0.78641E+03
   187   -0.97380E+00    0.12623E-02    0.14096E-01    0.14287E+07    0.77734E+03
   188   -0.10361E+01    0.13260E-02    0.15157E-01    0.14201E+07    0.76841E+03
   189   -0.11902E+01    0.13610E-02    0.16867E-01    0.14116E+07    0.75962E+03
   190   -0.98195E+00    0.13842E-02    0.17157E-01    0.14031E+07    0.75095E+03
   191   -0.11454E+01    0.13829E-02    0.19157E-01    0.13947E+07    0.74241E+03
