#    L    TT             EE             TE             PP             TP          
   135    0.38741E+00    0.20211E-03   -0.48750E-02    0.19444E+07    0.14737E+04
   136    0.35851E+00    0.19965E-03   -0.42183E-02    0.19322E+07    0.14537E+04
   137    0.38506E+00    0.22994E-03   -0.42943E-02    0.19201E+07    0.14341E+04
   138    0.40257E+00    0.21763E-03   -0.40796E-02    0.19082E+07    0.14149E+04
   139    0.27228E+00    0.31022E-03   -0.32936E-02    0.18964E+07    0.13961E+04
   140    0.30114E+00    0.28381E-03   -0.31413E-02    0.18848E+07    0.13777E+04
   141    0.20182E+00    0.21161E-03   -0.18566E-02    0.18733E+07    0.13596E+04
   142    0.20698E+00    0.16683E-03   -0.64437E-03    0.18619E+07    0.13418E+04
   143    0.25213E+00    0.14843E-03    0.33035E-04    0.18506E+07    0.13244E+04
   144    0.19853E+00    0.81045E-04    0.45625E-03    0.18395E+07    0.13073E+04
   145    0.13025E+00    0.11218E-03    0.90586E-03    0.18285E+07    0.12906E+04
   146    0.27996E+00    0.17933E-04    0.91965E-03    0.18176E+07    0.12741E+04
   147    0.21177E+00    0.20080E-04    0.15210E-02    0.18068E+07    0.12580E+04
   148    0.15833E+00   -0.31007E-04    0.76213E-03    0.17961E+07    0.12421E+04
   149    0.20374E+00   -0.62107E-04   -0.33364E-03    0.17856E+07    0.12265E+04
   150    0.13494E+00    0.18752E-15    0.10650E-08    0.17752E+07    0.12112E+04
   151    0.10999E+00    0.77267E-04   -0.16144E-02    0.17648E+07    0.11962E+04
   152   -0.11447E-01    0.80850E-04   -0.38724E-02    0.17546E+07    0.11814E+04
   153   -0.72925E-01    0.14206E-03   -0.46709E-02    0.17445E+07    0.11668E+04
   154   -0.14083E+00    0.24362E-03   -0.63636E-02    0.17345E+07    0.11525E+04
   155   -0.20726E+00    0.36829E-03   -0.83328E-02    0.17246E+07    0.11385E+04
   156   -0.41289E+00    0.49880E-03   -0.10704E-01    0.17148E+07    0.11247E+04
   157   -0.45270E+00    0.61790E-03   -0.12116E-01    0.17050E+07    0.11111E+04
   158   -0.54163E+00    0.78259E-03   -0.13437E-01    0.16954E+07    0.10978E+04
   159   -0.67180E+00    0.82706E-03   -0.14794E-01    0.16859E+07    0.10847E+04
   160   -0.76102E+00    0.88262E-03   -0.14824E-01    0.16765E+07    0.10718E+04
   161   -0.80140E+00    0.10063E-02   -0.15139E-01    0.16671E+07    0.10591E+04
   162   -0.85933E+00    0.10322E-02   -0.15864E-01    0.16579E+07    0.10466E+04
   163   -0.77834E+00    0.10175E-02   -0.15639E-01    0.16487E+07    0.10344E+04
   164   -0.84768E+00    0.10190E-02   -0.16075E-01    0.16396E+07    0.10223E+04
   165   -0.76231E+00    0.94538E-03   -0.15068E-01    0.16307E+07    0.10105E+04
   166   -0.66291E+00    0.92781E-03   -0.14230E-01    0.16217E+07    0.99879E+03
   167   -0.46730E+00    0.72622E-03   -0.14427E-01    0.16129E+07    0.98732E+03
   168   -0.39043E+00    0.69477E-03   -0.13558E-01    0.16042E+07    0.97603E+03
   169   -0.27585E+00    0.51905E-03   -0.11747E-01    0.15955E+07    0.96492E+03
   170   -0.11565E+00    0.40467E-03   -0.10605E-01    0.15869E+07    0.95399E+03
   171   -0.50506E-01    0.33435E-03   -0.80286E-02    0.15784E+07    0.94322E+03
   172    0.17547E-02    0.21656E-03   -0.56291E-02    0.15699E+07    0.93263E+03
   173   -0.25253E-01    0.34034E-04   -0.35315E-02    0.15616E+07    0.92220E+03
   174    0.24932E-01    0.66645E-04   -0.18610E-02    0.15533E+07    0.91192E+03
