#    L    TT             EE             TE             PP             TP          
   172    0.57860E+04    0.10391E+01   -0.47529E+02    0.30968E+07    0.22904E+04
   173    0.58161E+04    0.10263E+01   -0.46922E+02    0.30797E+07    0.22649E+04
   174    0.58458E+04    0.10136E+01   -0.46285E+02    0.30628E+07    0.22397E+04
   175    0.58751E+04    0.10007E+01   -0.45615E+02    0.30460E+07    0.22150E+04
   176    0.59038E+04    0.98784E+00   -0.44913E+02    0.30293E+07    0.21907E+04
   177    0.59321E+04    0.97495E+00   -0.44181E+02    0.30128E+07    0.21667E+04
   178    0.59598E+04    0.96227E+00   -0.43416E+02    0.29964E+07    0.21432E+04
   179    0.59870E+04    0.94949E+00   -0.42620E+02    0.29802E+07    0.21200E+04
   180    0.60138E+04    0.93684E+00   -0.41793E+02    0.29641E+07    0.20972E+04
   181    0.60401E+04    0.92434E+00   -0.40936E+02    0.29481E+07    0.20748E+04
   182    0.60658E+04    0.91205E+00   -0.40046E+02    0.29323E+07    0.20527E+04
   183    0.60909E+04    0.89991E+00   -0.39126E+02    0.29165E+07    0.20309E+04
   184    0.61155E+04    0.88800E+00   -0.38175E+02    0.29010E+07    0.20095E+04
   185    0.61397E+04    0.87647E+00   -0.37195E+02    0.28855E+07    0.19885E+04
   186    0.61629E+04    0.86518E+00   -0.36183E+02    0.28702E+07    0.19677E+04
   187    0.61859E+04    0.85428E+00   -0.35141E+02    0.28549E+07    0.19473E+04
   188    0.62083E+04    0.84375E+00   -0.34069E+02    0.28399E+07    0.19272E+04
   189    0.62300E+04    0.83365E+00   -0.32967E+02    0.28249E+07    0.19074E+04
   190    0.62515E+04    0.82402E+00   -0.31837E+02    0.28100E+07    0.18878E+04
   191    0.62720E+04    0.81490E+00   -0.30676E+02    0.27953E+07    0.18686E+04
   192    0.62921E+04    0.80631E+00   -0.29486E+02    0.27807E+07    0.18496E+04
   193    0.63115E+04    0.79830E+00   -0.28269E+02    0.27662E+07    0.18309E+04
   194    0.63304E+04    0.79090E+00   -0.27022E+02    0.27518E+07    0.18124E+04
   195    0.63487E+04    0.78415E+00   -0.25748E+02    0.27376E+07    0.17942E+04
   196    0.63663E+04    0.77810E+00   -0.24445E+02    0.27234E+07    0.17762E+04
   197    0.63833E+04    0.77280E+00   -0.23116E+02    0.27094E+07    0.17585E+04
   198    0.63998E+04    0.76826E+00   -0.21760E+02    0.26955E+07    0.17410E+04
   199    0.64157E+04    0.76455E+00   -0.20377E+02    0.26816E+07    0.17237E+04
   200    0.64309E+04    0.76168E+00   -0.18969E+02    0.26679E+07    0.17066E+04
   201    0.64455E+04    0.75972E+00   -0.17534E+02    0.26543E+07    0.16897E+04
   202    0.64594E+04    0.75869E+00   -0.16073E+02    0.26408E+07    0.16730E+04
   203    0.64727E+04    0.75864E+00   -0.14588E+02    0.26275E+07    0.16565E+04
   204    0.64853E+04    0.75962E+00   -0.13080E+02    0.26142E+07    0.16402E+04
   205    0.64972E+04    0.76165E+00   -0.11547E+02    0.26010E+07    0.16241E+04
   206    0.65084E+04    0.76480E+00   -0.99904E+01    0.25879E+07    0.16081E+04
   207    0.65189E+04    0.76908E+00   -0.84115E+01    0.25749E+07    0.15924E+04
   208    0.65287E+04    0.77456E+00   -0.68104E+01    0.25620E+07    0.15768E+04
   209    0.65377E+04    0.78126E+00   -0.51877E+01    0.25493E+07    0.15615E+04
   210    0.65461E+04    0.78923E+00   -0.35442E+01    0.25366E+07    0.15463E+04
   211    0.65538E+04    0.79852E+00   -0.18802E+01    0.25240E+07    0.15313E+04
   212    0.65607E+04    0.80915E+00   -0.19676E+00    0.25115E+07    0.15164E+04
   213    0.65669E+04    0.82119E+00    0.15062E+01    0.24991E+07    0.15018E+04
   214    0.65724E+04    0.83461E+00    0.32272E+01    0.24868E+07    0.14873E+04
   215    0.65772E+04    0.84963E+00    0.49656E+01    0.24746E+07    0.14730E+04
   216    0.65812E+04    0.86607E+00    0.67217E+01    0.24625E+07    0.14588E+04
   217    0.65846E+04    0.88407E+00    0.84934E+01    0.24505E+07    0.14449E+04
   218    0.65873E+04    0.90366E+00    0.10281E+02    0.24386E+07    0.14311E+04
   219    0.65893E+04    0.92483E+00    0.12085E+02    0.24268E+07    0.14174E+04
   220    0.65905E+04    0.94774E+00    0.13901E+02    0.24151E+07    0.14040E+04
