#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    54    0.17079E+04   -0.32615E+00    0.13244E-04    0.00000E+00   -0.10022E-01   -0.32615E+00    0.17069E+00   -0.16468E-07    0.00000E+00    0.32855E-09    0.13244E-04   -0.16468E-07    0.45507E-10    0.00000E+00   -0.35900E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10022E-01    0.32855E-09   -0.35900E-07    0.00000E+00    0.43662E-04
    55    0.17319E+04   -0.60307E+00    0.12754E-04    0.00000E+00   -0.99110E-02   -0.60307E+00    0.18101E+00   -0.16208E-07    0.00000E+00    0.33564E-09    0.12754E-04   -0.16208E-07    0.43689E-10    0.00000E+00   -0.35497E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.99110E-02    0.33564E-09   -0.35497E-07    0.00000E+00    0.44677E-04
    56    0.17563E+04   -0.89368E+00    0.12288E-04    0.00000E+00   -0.98010E-02   -0.89368E+00    0.19165E+00   -0.15950E-07    0.00000E+00    0.29505E-09    0.12288E-04   -0.15950E-07    0.41965E-10    0.00000E+00   -0.35097E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.98010E-02    0.29505E-09   -0.35097E-07    0.00000E+00    0.45686E-04
    57    0.17809E+04   -0.11979E+01    0.11845E-04    0.00000E+00   -0.96917E-02   -0.11979E+01    0.20249E+00   -0.15693E-07    0.00000E+00    0.21597E-09    0.11845E-04   -0.15693E-07    0.40330E-10    0.00000E+00   -0.34700E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.96917E-02    0.21597E-09   -0.34700E-07    0.00000E+00    0.46688E-04
    58    0.18059E+04   -0.15166E+01    0.11423E-04    0.00000E+00   -0.95834E-02   -0.15166E+01    0.21354E+00   -0.15439E-07    0.00000E+00    0.11202E-09    0.11423E-04   -0.15439E-07    0.38778E-10    0.00000E+00   -0.34307E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.95834E-02    0.11202E-09   -0.34307E-07    0.00000E+00    0.47684E-04
    59    0.18311E+04   -0.18506E+01    0.11022E-04    0.00000E+00   -0.94759E-02   -0.18506E+01    0.22484E+00   -0.15186E-07    0.00000E+00   -0.31772E-11    0.11022E-04   -0.15186E-07    0.37305E-10    0.00000E+00   -0.33918E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.94759E-02   -0.31772E-11   -0.33918E-07    0.00000E+00    0.48675E-04
    60    0.18565E+04   -0.21993E+01    0.10639E-04    0.00000E+00   -0.93693E-02   -0.21993E+01    0.23643E+00   -0.14936E-07    0.00000E+00   -0.11599E-09    0.10639E-04   -0.14936E-07    0.35904E-10    0.00000E+00   -0.33533E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.93693E-02   -0.11599E-09   -0.33533E-07    0.00000E+00    0.49661E-04
    61    0.18824E+04   -0.25621E+01    0.10273E-04    0.00000E+00   -0.92636E-02   -0.25621E+01    0.24841E+00   -0.14688E-07    0.00000E+00   -0.21625E-09    0.10273E-04   -0.14688E-07    0.34571E-10    0.00000E+00   -0.33152E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.92636E-02   -0.21625E-09   -0.33152E-07    0.00000E+00    0.50642E-04
    62    0.19081E+04   -0.29399E+01    0.99243E-05    0.00000E+00   -0.91590E-02   -0.29399E+01    0.26076E+00   -0.14443E-07    0.00000E+00   -0.30757E-09    0.99243E-05   -0.14443E-07    0.33303E-10    0.00000E+00   -0.32776E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.91590E-02   -0.30757E-09   -0.32776E-07    0.00000E+00    0.51618E-04
    63    0.19341E+04   -0.33336E+01    0.95907E-05    0.00000E+00   -0.90556E-02   -0.33336E+01    0.27345E+00   -0.14200E-07    0.00000E+00   -0.39702E-09    0.95907E-05   -0.14200E-07    0.32095E-10    0.00000E+00   -0.32404E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.90556E-02   -0.39702E-09   -0.32404E-07    0.00000E+00    0.52589E-04
