#    L    TT             EE             TE             PP             TP          
   264   -0.22755E+00   -0.24532E-01    0.21562E+00    0.90741E+06    0.34571E+03
   265   -0.18713E+00   -0.26259E-01    0.21593E+00    0.90198E+06    0.34237E+03
   266   -0.29006E-01   -0.27706E-01    0.22769E+00    0.89659E+06    0.33908E+03
   267    0.14085E-01   -0.29221E-01    0.22921E+00    0.89123E+06    0.33583E+03
   268    0.80804E-01   -0.30410E-01    0.23595E+00    0.88592E+06    0.33261E+03
   269    0.12683E-01   -0.31547E-01    0.24107E+00    0.88064E+06    0.32943E+03
   270    0.96956E-01   -0.32534E-01    0.24519E+00    0.87541E+06    0.32629E+03
   271    0.10087E+00   -0.33424E-01    0.24889E+00    0.87021E+06    0.32318E+03
   272    0.23738E+00   -0.33894E-01    0.24536E+00    0.86506E+06    0.32011E+03
   273    0.27372E+00   -0.34518E-01    0.25005E+00    0.85996E+06    0.31708E+03
   274    0.34857E+00   -0.34678E-01    0.24127E+00    0.85490E+06    0.31408E+03
   275    0.37774E+00   -0.34870E-01    0.24190E+00    0.84988E+06    0.31111E+03
   276    0.49990E+00   -0.34849E-01    0.23027E+00    0.84491E+06    0.30818E+03
   277    0.48229E+00   -0.34591E-01    0.22926E+00    0.83999E+06    0.30528E+03
   278    0.53787E+00   -0.34149E-01    0.21717E+00    0.83512E+06    0.30242E+03
   279    0.58245E+00   -0.33573E-01    0.20206E+00    0.83030E+06    0.29959E+03
   280    0.60612E+00   -0.32841E-01    0.19935E+00    0.82553E+06    0.29680E+03
   281    0.74756E+00   -0.31854E-01    0.18738E+00    0.82081E+06    0.29403E+03
   282    0.69974E+00   -0.30888E-01    0.17418E+00    0.81614E+06    0.29130E+03
   283    0.74987E+00   -0.29696E-01    0.16033E+00    0.81152E+06    0.28860E+03
   284    0.81378E+00   -0.28329E-01    0.14644E+00    0.80696E+06    0.28593E+03
   285    0.88157E+00   -0.26765E-01    0.13312E+00    0.80246E+06    0.28329E+03
   286    0.86904E+00   -0.25130E-01    0.11352E+00    0.79801E+06    0.28069E+03
   287    0.84060E+00   -0.23399E-01    0.10312E+00    0.79362E+06    0.27811E+03
   288    0.86061E+00   -0.21551E-01    0.87651E-01    0.78929E+06    0.27557E+03
   289    0.84489E+00   -0.19636E-01    0.75142E-01    0.78502E+06    0.27305E+03
   290    0.85783E+00   -0.17779E-01    0.66194E-01    0.78081E+06    0.27056E+03
   291    0.88952E+00   -0.15217E-01    0.46550E-01    0.77666E+06    0.26810E+03
   292    0.63293E+00   -0.13038E-01    0.39095E-01    0.77257E+06    0.26568E+03
   293    0.67242E+00   -0.11592E-01    0.22144E-01    0.76855E+06    0.26327E+03
   294    0.55240E+00   -0.93704E-02    0.18583E-01    0.76459E+06    0.26090E+03
   295    0.63438E+00   -0.78354E-02    0.67261E-02    0.76070E+06    0.25855E+03
   296    0.53704E+00   -0.54786E-02    0.20301E-02    0.75687E+06    0.25623E+03
   297    0.47333E+00   -0.45053E-02    0.50950E-02    0.75311E+06    0.25394E+03
   298    0.28478E+00   -0.26641E-02    0.16641E-02    0.74942E+06    0.25167E+03
   299    0.18434E+00   -0.67475E-03   -0.23422E-03    0.74580E+06    0.24943E+03
   300    0.13545E-01    0.00000E+00    0.00000E+00    0.74224E+06    0.24722E+03
   301   -0.16309E+00    0.87705E-03    0.10259E-01    0.73876E+06    0.24503E+03
   302   -0.28049E+00    0.12775E-02    0.30463E-01    0.73535E+06    0.24286E+03
   303   -0.42204E+00    0.20163E-02    0.45537E-01    0.73200E+06    0.24072E+03
   304   -0.59682E+00    0.31656E-02    0.55267E-01    0.72871E+06    0.23861E+03
   305   -0.73962E+00    0.33118E-02    0.74293E-01    0.72547E+06    0.23652E+03
   306   -0.93381E+00    0.32699E-02    0.94968E-01    0.72229E+06    0.23445E+03
   307   -0.11142E+01    0.31120E-02    0.10965E+00    0.71915E+06    0.23240E+03
   308   -0.12899E+01    0.43959E-02    0.14041E+00    0.71606E+06    0.23038E+03
   309   -0.13956E+01    0.42224E-02    0.15731E+00    0.71301E+06    0.22839E+03
   310   -0.15891E+01    0.34063E-02    0.18242E+00    0.71000E+06    0.22641E+03
   311   -0.17308E+01    0.42485E-02    0.20067E+00    0.70702E+06    0.22446E+03
   312   -0.18299E+01    0.38496E-02    0.22671E+00    0.70407E+06    0.22253E+03
   313   -0.19697E+01    0.37674E-02    0.24545E+00    0.70115E+06    0.22062E+03
   314   -0.20849E+01    0.40740E-02    0.27154E+00    0.69824E+06    0.21874E+03
   315   -0.21848E+01    0.33559E-02    0.28990E+00    0.69536E+06    0.21687E+03
   316   -0.22783E+01    0.31709E-02    0.30775E+00    0.69248E+06    0.21503E+03
